ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
375,235,5,5,0,280,10,80,20,800,400,20,5,60
380,240,5,5,0,280,10,80,20,800,400,20,5,60
385,245,5,5,0,280,10,80,20,800,400,20,5,60
390,250,5,5,0,280,10,80,20,800,400,20,5,60
395,255,5,5,0,280,10,80,20,800,400,20,5,60
400,260,5,5,1,280,10,80,20,800,400,20,5,60
405,265,5,5,0,300,10,80,20,800,400,20,5,60
410,270,5,5,0,300,10,80,20,800,400,20,5,60
415,275,5,5,0,300,10,80,20,800,400,20,5,60
420,280,5,5,0,300,10,80,20,800,400,20,5,60
425,285,5,5,0,300,10,80,20,800,400,20,5,60
430,290,5,5,0,300,10,80,20,800,400,20,5,60
435,295,5,5,0,300,10,80,20,800,400,20,5,60
440,300,5,5,1,300,10,80,20,800,400,20,5,60
445,305,5,5,0,320,10,80,20,800,400,20,5,60
450,310,5,5,0,320,10,80,20,800,400,20,5,60
455,315,5,5,0,320,10,80,20,800,400,20,5,60
460,320,5,5,0,320,10,80,20,800,400,20,5,60
465,325,5,5,0,320,10,80,20,800,400,20,5,60
470,330,5,5,0,320,10,80,20,800,400,20,5,60
475,335,5,5,0,320,10,80,20,800,400,20,5,60
480,340,5,5,0,320,10,80,20,800,400,20,5,60
485,345,5,5,0,320,10,80,20,800,400,20,5,60
490,350,5,5,0,320,10,80,20,800,400,20,5,60
495,355,5,5,0,320,10,80,20,800,400,20,5,60
500,360,5,5,0,320,10,80,20,800,400,20,5,60
505,365,5,5,0,320,10,80,20,800,400,20,5,60
510,370,5,5,0,320,10,80,20,800,400,20,5,60
515,365,5,-5,0,320,10,80,20,800,400,20,5,60
520,360,5,-5,0,320,10,80,20,800,400,20,5,60
525,355,5,-5,0,320,10,80,20,800,400,20,5,60
530,350,5,-5,-1,320,10,80,20,800,400,20,5,60
535,345,5,-5,0,300,10,80,20,800,400,20,5,60
540,340,5,-5,0,300,10,80,20,800,400,20,5,60
545,335,5,-5,0,300,10,80,20,800,400,20,5,60
550,330,5,-5,0,300,10,80,20,800,400,20,5,60
555,325,5,-5,0,300,10,80,20,800,400,20,5,60
560,320,5,-5,0,300,10,80,20,800,400,20,5,60
565,315,5,-5,0,300,10,80,20,800,400,20,5,60
570,310,5,-5,-1,300,10,80,20,800,400,20,5,60
575,305,5,-5,0,280,10,80,20,800,400,20,5,60
580,300,5,-5,0,280,10,80,20,800,400,20,5,60
585,295,5,-5,0,280,10,80,20,800,400,20,5,60
590,290,5,-5,0,280,10,80,20,800,400,20,5,60
595,285,5,-5,0,280,10,80,20,800,400,20,5,60
600,280,5,-5,0,280,10,80,20,800,400,20,5,60
605,275,5,-5,-1,280,10,80,20,800,400,20,5,60
610,270,5,-5,0,260,10,80,20,800,400,20,5,60
615,265,5,-5,0,260,10,80,20,800,400,20,5,60
620,260,5,-5,0,260,10,80,20,800,400,20,5,60
625,255,5,-5,0,260,10,80,20,800,400,20,5,60
630,250,5,-5,0,260,10,80,20,800,400,20,5,60
635,245,5,-5,0,260,10,80,20,800,400,20,5,60
640,240,5,-5,-1,260,10,80,20,800,400,20,5,60
645,235,5,-5,0,240,10,80,20,800,400,20,5,60
650,230,5,-5,0,240,10,80,20,800,400,20,5,60
655,225,5,-5,0,240,10,80,20,800,400,20,5,60
660,220,5,-5,0,240,10,80,20,800,400,20,5,60
665,215,5,-5,0,240,10,80,20,800,400,20,5,60
670,210,5,-5,-1,240,10,80,20,800,400,20,5,60
675,205,5,-5,0,220,10,80,20,800,400,20,5,60
680,200,5,-5,0,220,10,80,20,800,400,20,5,60
685,195,5,-5,0,220,10,80,20,800,400,20,5,60
690,190,5,-5,0,220,10,80,20,800,400,20,5,60
695,185,5,-5,-1,220,10,80,20,800,400,20,5,60
700,180,5,-5,0,200,10,80,20,800,400,20,5,60
705,175,5,-5,0,200,10,80,20,800,400,20,5,60
710,170,5,-5,0,200,10,80,20,800,400,20,5,60
715,165,5,-5,0,200,10,80,20,800,400,20,5,60
720,160,5,-5,0,200,10,80,20,800,400,20,5,60
725,155,5,-5,0,200,10,80,20,800,400,20,5,60
730,150,5,-5,-1,200,10,80,20,800,400,20,5,60
735,145,5,-5,0,180,10,80,20,800,400,20,5,60
740,140,5,-5,0,180,10,80,20,800,400,20,5,60
745,135,5,-5,0,180,10,80,20,800,400,20,5,60
750,130,5,-5,0,180,10,80,20,800,400,20,5,60
755,125,5,-5,0,180,10,80,20,800,400,20,5,60
760,120,5,-5,-1,180,10,80,20,800,400,20,5,60
765,115,5,-5,0,160,10,80,20,800,400,20,5,60
770,110,5,-5,0,160,10,80,20,800,400,20,5,60
775,105,5,-5,0,160,10,80,20,800,400,20,5,60
780,100,5,-5,0,160,10,80,20,800,400,20,5,60
785,95,5,-5,-1,160,10,80,20,800,400,20,5,60
790,90,5,-5,0,140,10,80,20,800,400,20,5,60
765,197,-5,-3,0,200,10,80,20,800,400,20,5,60
760,194,-5,-3,0,200,10,80,20,800,400,20,5,60
755,191,-5,-3,0,200,10,80,20,800,400,20,5,60
750,188,-5,-3,-1,200,10,80,20,800,400,20,5,60
745,185,-5,-3,0,180,10,80,20,800,400,20,5,60
740,182,-5,-3,0,180,10,80,20,800,400,20,5,60
735,179,-5,-3,0,180,10,80,20,800,400,20,5,60
730,176,-5,-3,0,180,10,80,20,800,400,20,5,60
725,173,-5,-3,0,180,10,80,20,800,400,20,5,60
720,170,-5,-3,0,180,10,80,20,800,400,20,5,60
715,167,-5,-3,0,180,10,80,20,800,400,20,5,60
710,164,-5,-3,0,180,10,80,20,800,400,20,5,60
705,161,-5,-3,0,180,10,80,20,800,400,20,5,60
700,158,-5,-3,0,180,10,80,20,800,400,20,5,60
695,155,-5,-3,0,180,10,80,20,800,400,20,5,60
690,152,-5,-3,0,180,10,80,20,800,400,20,5,60
685,149,-5,-3,0,180,10,80,20,800,400,20,5,60
680,146,-5,-3,0,180,10,80,20,800,400,20,5,60
675,143,-5,-3,0,180,10,80,20,800,400,20,5,60
670,140,-5,-3,0,180,10,80,20,800,400,20,5,60
665,137,-5,-3,0,180,10,80,20,800,400,20,5,60
660,134,-5,-3,0,180,10,80,20,800,400,20,5,60
655,131,-5,-3,0,180,10,80,20,800,400,20,5,60
650,128,-5,-3,0,180,10,80,20,800,400,20,5,60
645,125,-5,-3,0,180,10,80,20,800,400,20,5,60
640,122,-5,-3,0,180,10,80,20,800,400,20,5,60
635,119,-5,-3,0,180,10,80,20,800,400,20,5,60
630,116,-5,-3,0,180,10,80,20,800,400,20,5,60
625,113,-5,-3,0,180,10,80,20,800,400,20,5,60
620,110,-5,-3,0,180,10,80,20,800,400,20,5,60
615,107,-5,-3,0,180,10,80,20,800,400,20,5,60
610,104,-5,-3,0,180,10,80,20,800,400,20,5,60
605,101,-5,-3,0,180,10,80,20,800,400,20,5,60
600,98,-5,-3,0,180,10,80,20,800,400,20,5,60
595,95,-5,-3,0,180,10,80,20,800,400,20,5,60
590,92,-5,-3,0,180,10,80,20,800,400,20,5,60
585,89,-5,-3,0,180,10,80,20,800,400,20,5,60
580,86,-5,-3,0,180,10,80,20,800,400,20,5,60
575,83,-5,-3,0,180,10,80,20,800,400,20,5,60
570,80,-5,-3,0,180,10,80,20,800,400,20,5,60
565,77,-5,-3,0,180,10,80,20,800,400,20,5,60
560,74,-5,-3,0,180,10,80,20,800,400,20,5,60
555,71,-5,-3,0,180,10,80,20,800,400,20,5,60
550,68,-5,-3,0,180,10,80,20,800,400,20,5,60
545,65,-5,-3,0,180,10,80,20,800,400,20,5,60
540,62,-5,-3,0,180,10,80,20,800,400,20,5,60
535,59,-5,-3,0,180,10,80,20,800,400,20,5,60
530,56,-5,-3,0,180,10,80,20,800,400,20,5,60
525,53,-5,-3,0,180,10,80,20,800,400,20,5,60
520,50,-5,-3,0,180,10,80,20,800,400,20,5,60
515,47,-5,-3,0,180,10,80,20,800,400,20,5,60
510,44,-5,-3,0,180,10,80,20,800,400,20,5,60
505,41,-5,-3,0,180,10,80,20,800,400,20,5,60
500,38,-5,-3,0,180,10,80,20,800,400,20,5,60
495,35,-5,-3,0,180,10,80,20,800,400,20,5,60
490,32,-5,-3,0,180,10,80,20,800,400,20,5,60
485,35,-5,3,0,180,10,80,20,800,400,20,5,60
480,38,-5,3,0,180,10,80,20,800,400,20,5,60
475,41,-5,3,0,180,10,80,20,800,400,20,5,60
470,44,-5,3,0,180,10,80,20,800,400,20,5,60
465,47,-5,3,0,180,10,80,20,800,400,20,5,60
460,50,-5,3,0,180,10,80,20,800,400,20,5,60
455,53,-5,3,0,180,10,80,20,800,400,20,5,60
450,56,-5,3,0,180,10,80,20,800,400,20,5,60
445,59,-5,3,0,180,10,80,20,800,400,20,5,60
440,62,-5,3,0,180,10,80,20,800,400,20,5,60
435,65,-5,3,0,180,10,80,20,800,400,20,5,60
430,68,-5,3,0,180,10,80,20,800,400,20,5,60
425,71,-5,3,0,180,10,80,20,800,400,20,5,60
420,74,-5,3,0,180,10,80,20,800,400,20,5,60
415,77,-5,3,0,180,10,80,20,800,400,20,5,60
410,80,-5,3,0,180,10,80,20,800,400,20,5,60
405,83,-5,3,0,180,10,80,20,800,400,20,5,60
400,86,-5,3,0,180,10,80,20,800,400,20,5,60
395,89,-5,3,0,180,10,80,20,800,400,20,5,60
390,92,-5,3,0,180,10,80,20,800,400,20,5,60
385,95,-5,3,0,180,10,80,20,800,400,20,5,60
380,98,-5,3,0,180,10,80,20,800,400,20,5,60
375,101,-5,3,0,180,10,80,20,800,400,20,5,60
370,104,-5,3,0,180,10,80,20,800,400,20,5,60
365,107,-5,3,0,180,10,80,20,800,400,20,5,60
360,110,-5,3,0,180,10,80,20,800,400,20,5,60
355,113,-5,3,0,180,10,80,20,800,400,20,5,60
350,116,-5,3,0,180,10,80,20,800,400,20,5,60
345,119,-5,3,0,180,10,80,20,800,400,20,5,60
340,122,-5,3,0,180,10,80,20,800,400,20,5,60
335,125,-5,3,0,180,10,80,20,800,400,20,5,60
330,128,-5,3,0,180,10,80,20,800,400,20,5,60
325,131,-5,3,0,180,10,80,20,800,400,20,5,60
320,134,-5,3,0,180,10,80,20,800,400,20,5,60
315,137,-5,3,0,180,10,80,20,800,400,20,5,60
310,140,-5,3,0,180,10,80,20,800,400,20,5,60
305,143,-5,3,0,180,10,80,20,800,400,20,5,60
300,146,-5,3,0,180,10,80,20,800,400,20,5,60
295,149,-5,3,0,180,10,80,20,800,400,20,5,60
290,152,-5,3,0,180,10,80,20,800,400,20,5,60
285,155,-5,3,0,180,10,80,20,800,400,20,5,60
280,158,-5,3,0,180,10,80,20,800,400,20,5,60
275,161,-5,3,0,180,10,80,20,800,400,20,5,60
270,164,-5,3,0,180,10,80,20,800,400,20,5,60
265,167,-5,3,0,180,10,80,20,800,400,20,5,60
260,170,-5,3,0,180,10,80,20,800,400,20,5,60
255,173,-5,3,0,180,10,80,20,800,400,20,5,60
250,176,-5,3,0,180,10,80,20,800,400,20,5,60
245,179,-5,3,0,180,10,80,20,800,400,20,5,60
240,182,-5,3,0,180,10,80,20,800,400,20,5,60
235,185,-5,3,0,180,10,80,20,800,400,20,5,60
230,188,-5,3,0,180,10,80,20,800,400,20,5,60
225,191,-5,3,0,180,10,80,20,800,400,20,5,60
220,194,-5,3,0,180,10,80,20,800,400,20,5,60
215,197,-5,3,0,180,10,80,20,800,400,20,5,60
210,200,-5,3,0,180,10,80,20,800,400,20,5,60
205,203,-5,3,0,180,10,80,20,800,400,20,5,60
200,206,-5,3,0,180,10,80,20,800,400,20,5,60
195,209,-5,3,0,180,10,80,20,800,400,20,5,60
190,212,-5,3,0,180,10,80,20,800,400,20,5,60
185,215,-5,3,0,180,10,80,20,800,400,20,5,60
180,218,-5,3,0,180,10,80,20,800,400,20,5,60
175,221,-5,3,0,180,10,80,20,800,400,20,5,60
170,224,-5,3,0,180,10,80,20,800,400,20,5,60
165,227,-5,3,0,180,10,80,20,800,400,20,5,60
160,230,-5,3,0,180,10,80,20,800,400,20,5,60
155,233,-5,3,0,180,10,80,20,800,400,20,5,60
150,236,-5,3,0,180,10,80,20,800,400,20,5,60
145,239,-5,3,0,180,10,80,20,800,400,20,5,60
140,242,-5,3,0,180,10,80,20,800,400,20,5,60
135,245,-5,3,0,180,10,80,20,800,400,20,5,60
130,248,-5,3,0,180,10,80,20,800,400,20,5,60
125,251,-5,3,0,180,10,80,20,800,400,20,5,60
120,254,-5,3,0,180,10,80,20,800,400,20,5,60
115,257,-5,3,0,180,10,80,20,800,400,20,5,60
110,260,-5,3,0,180,10,80,20,800,400,20,5,60
105,263,-5,3,0,180,10,80,20,800,400,20,5,60
100,266,-5,3,0,180,10,80,20,800,400,20,5,60
95,269,-5,3,0,180,10,80,20,800,400,20,5,60
90,272,-5,3,0,180,10,80,20,800,400,20,5,60
85,275,-5,3,0,180,10,80,20,800,400,20,5,60
80,278,-5,3,0,180,10,80,20,800,400,20,5,60
75,281,-5,3,0,180,10,80,20,800,400,20,5,60
70,284,-5,3,0,180,10,80,20,800,400,20,5,60
65,287,-5,3,0,180,10,80,20,800,400,20,5,60
60,290,-5,3,0,180,10,80,20,800,400,20,5,60
55,293,-5,3,0,180,10,80,20,800,400,20,5,60
50,296,-5,3,0,180,10,80,20,800,400,20,5,60
45,299,-5,3,0,180,10,80,20,800,400,20,5,60
40,302,-5,3,0,180,10,80,20,800,400,20,5,60
35,305,-5,3,0,180,10,80,20,800,400,20,5,60
30,308,-5,3,0,180,10,80,20,800,400,20,5,60
35,311,5,3,0,180,10,80,20,800,400,20,5,60
40,314,5,3,0,180,10,80,20,800,400,20,5,60
45,317,5,3,0,180,10,80,20,800,400,20,5,60
50,320,5,3,0,180,10,80,20,800,400,20,5,60
55,323,5,3,1,180,10,80,20,800,400,20,5,60
60,326,5,3,0,200,10,80,20,800,400,20,5,60
65,329,5,3,0,200,10,80,20,800,400,20,5,60
70,332,5,3,0,200,10,80,20,800,400,20,5,60
75,335,5,3,0,200,10,80,20,800,400,20,5,60
80,338,5,3,0,200,10,80,20,800,400,20,5,60
85,341,5,3,0,200,10,80,20,800,400,20,5,60
90,344,5,3,0,200,10,80,20,800,400,20,5,60
95,347,5,3,0,200,10,80,20,800,400,20,5,60
100,350,5,3,0,200,10,80,20,800,400,20,5,60
105,353,5,3,0,200,10,80,20,800,400,20,5,60
110,356,5,3,0,200,10,80,20,800,400,20,5,60
115,359,5,3,0,200,10,80,20,800,400,20,5,60
120,362,5,3,0,200,10,80,20,800,400,20,5,60
125,365,5,3,0,200,10,80,20,800,400,20,5,60
130,368,5,3,0,200,10,80,20,800,400,20,5,60
135,365,5,-3,0,200,10,80,20,800,400,20,5,60
140,362,5,-3,0,200,10,80,20,800,400,20,5,60
145,359,5,-3,0,200,10,80,20,800,400,20,5,60
150,356,5,-3,0,200,10,80,20,800,400,20,5,60
155,353,5,-3,0,200,10,80,20,800,400,20,5,60
160,350,5,-3,0,200,10,80,20,800,400,20,5,60
165,347,5,-3,0,200,10,80,20,800,400,20,5,60
170,344,5,-3,0,200,10,80,20,800,400,20,5,60
175,341,5,-3,0,200,10,80,20,800,400,20,5,60
180,338,5,-3,0,200,10,80,20,800,400,20,5,60
185,335,5,-3,0,200,10,80,20,800,400,20,5,60
190,332,5,-3,0,200,10,80,20,800,400,20,5,60
195,329,5,-3,0,200,10,80,20,800,400,20,5,60
200,326,5,-3,0,200,10,80,20,800,400,20,5,60
205,323,5,-3,0,200,10,80,20,800,400,20,5,60
210,320,5,-3,0,200,10,80,20,800,400,20,5,60
215,317,5,-3,0,200,10,80,20,800,400,20,5,60
220,314,5,-3,0,200,10,80,20,800,400,20,5,60
225,311,5,-3,0,200,10,80,20,800,400,20,5,60
230,308,5,-3,0,200,10,80,20,800,400,20,5,60
235,305,5,-3,0,200,10,80,20,800,400,20,5,60
240,302,5,-3,0,200,10,80,20,800,400,20,5,60
245,299,5,-3,0,200,10,80,20,800,400,20,5,60
250,296,5,-3,0,200,10,80,20,800,400,20,5,60
255,293,5,-3,0,200,10,80,20,800,400,20,5,60
260,290,5,-3,0,200,10,80,20,800,400,20,5,60
265,287,5,-3,0,200,10,80,20,800,400,20,5,60
270,284,5,-3,-1,200,10,80,20,800,400,20,5,60
275,281,5,-3,0,180,10,80,20,800,400,20,5,60
280,278,5,-3,0,180,10,80,20,800,400,20,5,60
285,275,5,-3,0,180,10,80,20,800,400,20,5,60
290,272,5,-3,0,180,10,80,20,800,400,20,5,60
295,269,5,-3,0,180,10,80,20,800,400,20,5,60
300,266,5,-3,0,180,10,80,20,800,400,20,5,60
305,263,5,-3,0,180,10,80,20,800,400,20,5,60
310,260,5,-3,0,180,10,80,20,800,400,20,5,60
315,257,5,-3,0,180,10,80,20,800,400,20,5,60
320,254,5,-3,-1,180,10,80,20,800,400,20,5,60
325,251,5,-3,0,160,10,80,20,800,400,20,5,60
330,248,5,-3,0,160,10,80,20,800,400,20,5,60
335,245,5,-3,0,160,10,80,20,800,400,20,5,60
340,242,5,-3,0,160,10,80,20,800,400,20,5,60
345,239,5,-3,0,160,10,80,20,800,400,20,5,60
350,236,5,-3,0,160,10,80,20,800,400,20,5,60
355,233,5,-3,0,160,10,80,20,800,400,20,5,60
360,230,5,-3,0,160,10,80,20,800,400,20,5,60
365,227,5,-3,-1,160,10,80,20,800,400,20,5,60
370,224,5,-3,0,140,10,80,20,800,400,20,5,60
375,221,5,-3,0,140,10,80,20,800,400,20,5,60
380,218,5,-3,0,140,10,80,20,800,400,20,5,60
385,215,5,-3,0,140,10,80,20,800,400,20,5,60
390,212,5,-3,0,140,10,80,20,800,400,20,5,60
395,209,5,-3,0,140,10,80,20,800,400,20,5,60
400,206,5,-3,0,140,10,80,20,800,400,20,5,60
405,203,5,-3,0,140,10,80,20,800,400,20,5,60
410,200,5,-3,0,140,10,80,20,800,400,20,5,60
415,197,5,-3,-1,140,10,80,20,800,400,20,5,60
420,194,5,-3,0,120,10,80,20,800,400,20,5,60
425,191,5,-3,0,120,10,80,20,800,400,20,5,60
430,188,5,-3,0,120,10,80,20,800,400,20,5,60
435,185,5,-3,0,120,10,80,20,800,400,20,5,60
440,182,5,-3,0,120,10,80,20,800,400,20,5,60
445,179,5,-3,0,120,10,80,20,800,400,20,5,60
450,176,5,-3,0,120,10,80,20,800,400,20,5,60
455,173,5,-3,0,120,10,80,20,800,400,20,5,60
460,170,5,-3,0,120,10,80,20,800,400,20,5,60
465,167,5,-3,0,120,10,80,20,800,400,20,5,60
470,164,5,-3,-1,120,10,80,20,800,400,20,5,60
475,161,5,-3,0,100,10,80,20,800,400,20,5,60
480,158,5,-3,0,100,10,80,20,800,400,20,5,60
485,155,5,-3,0,100,10,80,20,800,400,20,5,60
490,152,5,-3,0,100,10,80,20,800,400,20,5,60
495,149,5,-3,0,100,10,80,20,800,400,20,5,60
500,146,5,-3,0,100,10,80,20,800,400,20,5,60
505,143,5,-3,0,100,10,80,20,800,400,20,5,60
510,140,5,-3,0,100,10,80,20,800,400,20,5,60
515,137,5,-3,0,100,10,80,20,800,400,20,5,60
520,134,5,-3,0,100,10,80,20,800,400,20,5,60
525,131,5,-3,0,100,10,80,20,800,400,20,5,60
530,128,5,-3,0,100,10,80,20,800,400,20,5,60
535,125,5,-3,0,100,10,80,20,800,400,20,5,60
540,122,5,-3,0,100,10,80,20,800,400,20,5,60
545,119,5,-3,0,100,10,80,20,800,400,20,5,60
550,116,5,-3,0,100,10,80,20,800,400,20,5,60
555,113,5,-3,0,100,10,80,20,800,400,20,5,60
560,110,5,-3,0,100,10,80,20,800,400,20,5,60
565,107,5,-3,0,100,10,80,20,800,400,20,5,60
570,104,5,-3,0,100,10,80,20,800,400,20,5,60
575,101,5,-3,0,100,10,80,20,800,400,20,5,60
580,98,5,-3,0,100,10,80,20,800,400,20,5,60
585,95,5,-3,0,100,10,80,20,800,400,20,5,60
590,92,5,-3,0,100,10,80,20,800,400,20,5,60
595,89,5,-3,0,100,10,80,20,800,400,20,5,60
600,86,5,-3,0,100,10,80,20,800,400,20,5,60
605,83,5,-3,0,100,10,80,20,800,400,20,5,60
610,80,5,-3,0,100,10,80,20,800,400,20,5,60
615,77,5,-3,0,100,10,80,20,800,400,20,5,60
620,74,5,-3,0,100,10,80,20,800,400,20,5,60
625,71,5,-3,0,100,10,80,20,800,400,20,5,60
630,68,5,-3,0,100,10,80,20,800,400,20,5,60
635,65,5,-3,0,100,10,80,20,800,400,20,5,60
640,62,5,-3,0,100,10,80,20,800,400,20,5,60
645,59,5,-3,0,100,10,80,20,800,400,20,5,60
650,56,5,-3,0,100,10,80,20,800,400,20,5,60
655,53,5,-3,0,100,10,80,20,800,400,20,5,60
660,50,5,-3,0,100,10,80,20,800,400,20,5,60
665,47,5,-3,0,100,10,80,20,800,400,20,5,60
670,44,5,-3,-1,100,10,80,20,800,400,20,5,60
675,41,5,-3,0,80,10,80,20,800,400,20,5,60
680,38,5,-3,0,80,10,80,20,800,400,20,5,60
685,35,5,-3,0,80,10,80,20,800,400,20,5,60
690,32,5,-3,0,80,10,80,20,800,400,20,5,60
695,35,5,3,0,80,10,80,20,800,400,20,5,60
700,38,5,3,0,80,10,80,20,800,400,20,5,60
705,41,5,3,0,80,10,80,20,800,400,20,5,60
710,44,5,3,0,80,10,80,20,800,400,20,5,60
715,47,5,3,0,80,10,80,20,800,400,20,5,60
720,50,5,3,-1,80,10,80,20,800,400,20,5,60
725,53,5,3,0,60,10,80,20,800,400,20,5,60
730,56,5,3,0,60,10,80,20,800,400,20,5,60
735,59,5,3,0,60,10,80,20,800,400,20,5,60
740,62,5,3,0,60,10,80,20,800,400,20,5,60
745,65,5,3,0,60,10,80,20,800,400,20,5,60
750,68,5,3,0,60,10,80,20,800,400,20,5,60
755,71,5,3,0,60,10,80,20,800,400,20,5,60
760,74,5,3,0,60,10,80,20,800,400,20,5,60
765,77,5,3,0,60,10,80,20,800,400,20,5,60
770,80,5,3,0,60,10,80,20,800,400,20,5,60
765,83,-5,3,0,60,10,80,20,800,400,20,5,60
760,86,-5,3,0,60,10,80,20,800,400,20,5,60
755,89,-5,3,0,60,10,80,20,800,400,20,5,60
750,92,-5,3,0,60,10,80,20,800,400,20,5,60
745,95,-5,3,0,60,10,80,20,800,400,20,5,60
740,98,-5,3,0,60,10,80,20,800,400,20,5,60
735,101,-5,3,0,60,10,80,20,800,400,20,5,60
730,104,-5,3,0,60,10,80,20,800,400,20,5,60
725,107,-5,3,0,60,10,80,20,800,400,20,5,60
720,110,-5,3,0,60,10,80,20,800,400,20,5,60
715,113,-5,3,0,60,10,80,20,800,400,20,5,60
710,116,-5,3,0,60,10,80,20,800,400,20,5,60
705,119,-5,3,0,60,10,80,20,800,400,20,5,60
700,122,-5,3,0,60,10,80,20,800,400,20,5,60
695,125,-5,3,0,60,10,80,20,800,400,20,5,60
690,128,-5,3,0,60,10,80,20,800,400,20,5,60
685,131,-5,3,0,60,10,80,20,800,400,20,5,60
680,134,-5,3,0,60,10,80,20,800,400,20,5,60
675,137,-5,3,0,60,10,80,20,800,400,20,5,60
670,140,-5,3,0,60,10,80,20,800,400,20,5,60
665,143,-5,3,0,60,10,80,20,800,400,20,5,60
660,146,-5,3,0,60,10,80,20,800,400,20,5,60
655,149,-5,3,0,60,10,80,20,800,400,20,5,60
650,152,-5,3,0,60,10,80,20,800,400,20,5,60
645,155,-5,3,0,60,10,80,20,800,400,20,5,60
640,158,-5,3,0,60,10,80,20,800,400,20,5,60
635,161,-5,3,0,60,10,80,20,800,400,20,5,60
630,164,-5,3,0,60,10,80,20,800,400,20,5,60
625,167,-5,3,0,60,10,80,20,800,400,20,5,60
620,170,-5,3,0,60,10,80,20,800,400,20,5,60
615,173,-5,3,0,60,10,80,20,800,400,20,5,60
610,176,-5,3,0,60,10,80,20,800,400,20,5,60
605,179,-5,3,0,60,10,80,20,800,400,20,5,60
600,182,-5,3,0,60,10,80,20,800,400,20,5,60
595,185,-5,3,0,60,10,80,20,800,400,20,5,60
590,188,-5,3,0,60,10,80,20,800,400,20,5,60
585,191,-5,3,0,60,10,80,20,800,400,20,5,60
580,194,-5,3,0,60,10,80,20,800,400,20,5,60
575,197,-5,3,0,60,10,80,20,800,400,20,5,60
570,200,-5,3,0,60,10,80,20,800,400,20,5,60
565,203,-5,3,0,60,10,80,20,800,400,20,5,60
560,206,-5,3,0,60,10,80,20,800,400,20,5,60
555,209,-5,3,0,60,10,80,20,800,400,20,5,60
550,212,-5,3,0,60,10,80,20,800,400,20,5,60
545,215,-5,3,0,60,10,80,20,800,400,20,5,60
540,218,-5,3,0,60,10,80,20,800,400,20,5,60
535,221,-5,3,0,60,10,80,20,800,400,20,5,60
530,224,-5,3,0,60,10,80,20,800,400,20,5,60
525,227,-5,3,0,60,10,80,20,800,400,20,5,60
520,230,-5,3,0,60,10,80,20,800,400,20,5,60
515,233,-5,3,0,60,10,80,20,800,400,20,5,60
510,236,-5,3,0,60,10,80,20,800,400,20,5,60
505,239,-5,3,0,60,10,80,20,800,400,20,5,60
500,242,-5,3,0,60,10,80,20,800,400,20,5,60
495,245,-5,3,0,60,10,80,20,800,400,20,5,60
490,248,-5,3,0,60,10,80,20,800,400,20,5,60
485,251,-5,3,0,60,10,80,20,800,400,20,5,60
480,254,-5,3,0,60,10,80,20,800,400,20,5,60
475,257,-5,3,0,60,10,80,20,800,400,20,5,60
470,260,-5,3,0,60,10,80,20,800,400,20,5,60
465,263,-5,3,0,60,10,80,20,800,400,20,5,60
460,266,-5,3,0,60,10,80,20,800,400,20,5,60
455,269,-5,3,0,60,10,80,20,800,400,20,5,60
450,272,-5,3,0,60,10,80,20,800,400,20,5,60
445,275,-5,3,0,60,10,80,20,800,400,20,5,60
440,278,-5,3,0,60,10,80,20,800,400,20,5,60
435,281,-5,3,0,60,10,80,20,800,400,20,5,60
430,284,-5,3,0,60,10,80,20,800,400,20,5,60
425,287,-5,3,0,60,10,80,20,800,400,20,5,60
420,290,-5,3,0,60,10,80,20,800,400,20,5,60
415,293,-5,3,0,60,10,80,20,800,400,20,5,60
410,296,-5,3,0,60,10,80,20,800,400,20,5,60
405,299,-5,3,0,60,10,80,20,800,400,20,5,60
400,302,-5,3,0,60,10,80,20,800,400,20,5,60
395,305,-5,3,0,60,10,80,20,800,400,20,5,60
390,308,-5,3,0,60,10,80,20,800,400,20,5,60
385,311,-5,3,0,60,10,80,20,800,400,20,5,60
380,314,-5,3,0,60,10,80,20,800,400,20,5,60
375,317,-5,3,0,60,10,80,20,800,400,20,5,60
370,320,-5,3,0,60,10,80,20,800,400,20,5,60
365,323,-5,3,0,60,10,80,20,800,400,20,5,60
360,326,-5,3,0,60,10,80,20,800,400,20,5,60
355,329,-5,3,0,60,10,80,20,800,400,20,5,60
350,332,-5,3,1,60,10,80,20,800,400,20,5,60
345,335,-5,3,0,80,10,80,20,800,400,20,5,60
340,338,-5,3,0,80,10,80,20,800,400,20,5,60
335,341,-5,3,0,80,10,80,20,800,400,20,5,60
330,344,-5,3,0,80,10,80,20,800,400,20,5,60
325,347,-5,3,0,80,10,80,20,800,400,20,5,60
320,350,-5,3,0,80,10,80,20,800,400,20,5,60
315,353,-5,3,0,80,10,80,20,800,400,20,5,60
310,356,-5,3,0,80,10,80,20,800,400,20,5,60
305,359,-5,3,1,80,10,80,20,800,400,20,5,60
300,362,-5,3,0,100,10,80,20,800,400,20,5,60
295,365,-5,3,0,100,10,80,20,800,400,20,5,60
290,368,-5,3,0,100,10,80,20,800,400,20,5,60
285,365,-5,-3,0,100,10,80,20,800,400,20,5,60
280,362,-5,-3,0,100,10,80,20,800,400,20,5,60
275,359,-5,-3,0,100,10,80,20,800,400,20,5,60
